ac_year,state_code,state_name,district_code,district_name,block_code,block_name,sch_category_id,category_name,sch_mgmt_id,sch_mgmt_name,loc_name,caste_id,pre_primary_boys,pre_primary_girls,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls,caste_name
2017-18,19,West Bengal,1912,HOOGHLY,191231,DANKUNI  MUNICIPALITY,7,SS (VI-X),1,Department of Education,Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,1,2,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191212,GOGHAT-II,7,SS (VI-X),3,Local body,Rural,3,0,0,0,0,0,0,1,6,4,3,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191225,CHAMPDANI  MUNICIPALITY,7,SS (VI-X),3,Local body,Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191205,PANDUA,7,SS (VI-X),4,Government Aided,Rural,3,0,0,0,0,0,0,8,19,12,23,0,0,0,0,0,0,0,0,8,6,12,17,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191206,CHANDITALA-I,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191207,CHANDITALA-II,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191208,ARAMBAGH,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191210,KHANAKUL-II,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191211,GOGHAT-I,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191215,CHINSURAH-MOGRA,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191224,BHADRESWAR  MUNICIPALITY,7,SS (VI-X),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191225,CHAMPDANI  MUNICIPALITY,7,SS (VI-X),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191231,DANKUNI  MUNICIPALITY,7,SS (VI-X),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191215,CHINSURAH-MOGRA,7,SS (VI-X),8,Unrecognized,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191226,BAIDYABATI  MUNICIPALITY,7,SS (VI-X),8,Unrecognized,Urban,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191202,KHANAKUL-I,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191203,JANGIPARA ,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191205,PANDUA,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,3,0,0,0,0,0,0,3,10,12,4,6,4,0,0,0,0,0,0,4,10,8,9,4,14,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191206,CHANDITALA-I,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191208,ARAMBAGH,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,3,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191209,HARIPAL,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,3,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191210,KHANAKUL-II,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191211,GOGHAT-I,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,3,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191212,GOGHAT-II,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191216,SINGUR,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191217,POLBA-DADPUR,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,3,0,0,0,0,0,0,8,12,5,5,12,7,0,0,0,0,0,0,3,11,16,6,6,16,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191218,DHANIAKHALI,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,3,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,1,3,3,5,2,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191213,SERAMPUR-UTTARPARA,7,SS (VI-X),98,Madarsa unrecognized,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191209,HARIPAL,7,SS (VI-X),98,Madarsa unrecognized,Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191202,KHANAKUL-I,2,UPS (I-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191204,PURSURAH,2,UPS (I-VIII),1,Department of Education,Rural,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191205,PANDUA,2,UPS (I-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191208,ARAMBAGH,2,UPS (I-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191209,HARIPAL,2,UPS (I-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191210,KHANAKUL-II,2,UPS (I-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191211,GOGHAT-I,2,UPS (I-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191213,SERAMPUR-UTTARPARA,2,UPS (I-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191215,CHINSURAH-MOGRA,2,UPS (I-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191216,SINGUR,2,UPS (I-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191217,POLBA-DADPUR,2,UPS (I-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191218,DHANIAKHALI,2,UPS (I-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191209,HARIPAL,2,UPS (I-VIII),1,Department of Education,Urban,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191211,GOGHAT-I,2,UPS (I-VIII),1,Department of Education,Urban,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191228,UTTARPARA KOTRANG,2,UPS (I-VIII),1,Department of Education,Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191209,HARIPAL,2,UPS (I-VIII),3,Local body,Rural,3,4,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191212,GOGHAT-II,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,1,0,1,1,1,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191217,POLBA-DADPUR,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191218,DHANIAKHALI,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,14,12,8,6,3,3,1,4,1,0,0,0,0,0,4,5,2,2,4,1,1,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191223,CHANDANNAGORE CORPORATION,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191225,CHAMPDANI  MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191226,BAIDYABATI  MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191228,UTTARPARA KOTRANG,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191215,CHINSURAH-MOGRA,2,UPS (I-VIII),8,Unrecognized,Rural,3,3,2,2,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191217,POLBA-DADPUR,2,UPS (I-VIII),8,Unrecognized,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191227,SERAMPORE  MUNICIPALITY,2,UPS (I-VIII),8,Unrecognized,Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191228,UTTARPARA KOTRANG,2,UPS (I-VIII),90,Social welfare Department,Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191215,CHINSURAH-MOGRA,2,UPS (I-VIII),92,Kendriya Vidyalaya / Central School,Rural,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191203,JANGIPARA ,2,UPS (I-VIII),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191218,DHANIAKHALI,4,UPS (VI-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1912,HOOGHLY,191219,HOOGHLY-CHINSURAH MUNICIPALITY,3,HSS (I-XII),1,Department of Education,Urban,4,4,0,4,4,3,10,4,8,11,8,12,9,15,12,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191223,CHANDANNAGORE CORPORATION,3,HSS (I-XII),1,Department of Education,Urban,4,0,0,13,7,12,13,18,28,25,33,34,35,40,42,11,8,8,4,14,26,11,11,26,22,27,37,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191228,UTTARPARA KOTRANG,3,HSS (I-XII),1,Department of Education,Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191223,CHANDANNAGORE CORPORATION,3,HSS (I-XII),3,Local body,Urban,4,0,0,19,22,19,13,10,13,11,10,11,7,9,9,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191207,CHANDITALA-II,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,4,5,7,5,1,0,3,1,0,1,1,3,0,1,0,1,0,1,2,1,4,1,1,5,0,0,0,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191209,HARIPAL,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,4,0,0,2,2,1,1,1,0,3,4,8,0,0,9,4,2,5,2,1,5,3,2,0,3,6,1,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191215,CHINSURAH-MOGRA,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191216,SINGUR,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191213,SERAMPUR-UTTARPARA,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191214,BALAGARH,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191219,HOOGHLY-CHINSURAH MUNICIPALITY,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,4,26,20,30,26,27,25,27,39,49,46,21,19,20,12,20,18,10,22,25,15,18,14,11,15,13,9,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191222,ARAMBAGH  MUNICIPALITY,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,4,8,3,5,7,6,6,8,5,8,5,9,6,4,5,4,5,5,7,6,6,4,4,8,3,2,3,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191223,CHANDANNAGORE CORPORATION,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,15,14,14,9,8,11,7,16,8,11,1,4,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191227,SERAMPORE  MUNICIPALITY,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191228,UTTARPARA KOTRANG,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,4,25,15,6,6,7,4,3,5,2,4,4,2,1,0,4,4,2,3,2,2,4,1,3,2,1,0,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191230,RISHRA  MUNICIPALITY,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191231,DANKUNI  MUNICIPALITY,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,4,21,25,3,7,8,6,9,7,10,6,11,8,1,1,3,8,5,9,6,6,3,6,8,5,1,6,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191221,TARAKESWAR  MUNICIPALITY,3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,Urban,4,0,0,2,4,3,1,0,1,0,0,0,1,2,0,2,2,0,4,2,1,1,0,2,3,2,0,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191203,JANGIPARA ,3,HSS (I-XII),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,4,0,0,5,6,10,17,26,37,28,46,89,69,131,90,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191208,ARAMBAGH,3,HSS (I-XII),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191218,DHANIAKHALI,3,HSS (I-XII),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,4,10,5,24,10,11,10,12,13,11,13,34,24,43,24,10,3,7,5,5,5,9,9,11,7,2,11,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191220,BANSBERIA MUNICIPALITY,3,HSS (I-XII),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191231,DANKUNI  MUNICIPALITY,3,HSS (I-XII),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Urban,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191206,CHANDITALA-I,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,62,179,207,169,174,118,82,83,0,0,0,0,61,149,171,171,184,202,118,109,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191201,TARAKESWAR,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,37,84,74,89,103,97,84,97,0,0,0,0,30,86,102,101,136,125,180,169,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191202,KHANAKUL-I,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,78,161,203,175,185,118,99,107,0,0,0,0,78,132,198,216,266,234,199,205,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191203,JANGIPARA ,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,78,172,207,212,181,158,199,236,0,0,0,0,64,173,169,170,204,200,209,203,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191204,PURSURAH,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,46,86,85,78,89,67,111,79,0,0,0,0,57,58,85,64,64,77,89,98,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191205,PANDUA,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,89,141,159,127,163,144,99,121,0,0,0,0,90,118,141,143,160,107,152,94,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191207,CHANDITALA-II,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,136,177,180,188,191,146,137,122,0,0,0,0,84,192,169,205,308,176,213,198,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191208,ARAMBAGH,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,113,268,252,263,290,207,190,129,0,0,0,0,86,267,276,241,291,269,229,198,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191209,HARIPAL,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,55,193,177,156,188,125,178,125,0,0,0,0,56,149,172,188,196,152,212,125,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191210,KHANAKUL-II,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,57,162,139,167,158,75,55,74,0,0,0,0,43,161,151,157,205,111,126,113,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191211,GOGHAT-I,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,49,70,84,102,80,71,96,89,0,0,0,0,49,60,57,64,83,65,112,116,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191212,GOGHAT-II,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,89,98,124,116,152,137,118,117,0,0,0,0,81,106,113,120,138,155,161,153,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191213,SERAMPUR-UTTARPARA,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,30,47,50,45,87,40,35,34,0,0,0,0,18,34,28,35,43,29,29,15,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191214,BALAGARH,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,52,135,118,149,216,128,112,96,0,0,0,0,44,135,105,134,146,126,171,170,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191215,CHINSURAH-MOGRA,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,40,81,72,59,52,63,81,76,0,0,0,0,48,94,90,92,104,68,89,96,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191216,SINGUR,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,51,109,89,86,88,94,61,77,0,0,0,0,40,103,76,73,105,99,108,87,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191217,POLBA-DADPUR,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,64,118,140,130,142,136,95,99,0,0,0,0,48,72,99,130,147,126,211,163,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191218,DHANIAKHALI,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,44,107,123,119,166,105,186,122,0,0,0,0,46,94,119,128,162,140,173,174,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191220,BANSBERIA MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4,1,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191219,HOOGHLY-CHINSURAH MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,4,0,0,0,0,0,0,29,64,56,69,107,53,89,66,0,0,0,0,51,82,77,93,95,110,109,101,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191220,BANSBERIA MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,4,0,0,0,0,0,0,61,131,90,107,133,139,94,110,0,0,0,0,63,100,103,88,112,117,106,82,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191221,TARAKESWAR  MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,4,0,0,0,0,0,0,22,32,32,33,34,29,39,42,0,0,0,0,0,0,0,0,0,0,30,23,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191222,ARAMBAGH  MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,4,0,0,0,0,0,0,21,44,35,34,40,40,53,34,0,0,0,0,16,28,19,21,38,26,24,22,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191223,CHANDANNAGORE CORPORATION,5,HSS (VI-XII),1,Department of Education,Urban,4,0,0,0,0,0,0,12,25,27,30,31,19,28,24,0,0,0,0,22,39,46,31,44,39,47,41,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191224,BHADRESWAR  MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,4,0,0,0,0,0,0,135,156,117,99,101,87,105,58,0,0,0,0,109,131,133,104,113,91,118,102,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191225,CHAMPDANI  MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,4,0,0,0,0,0,0,187,207,164,222,262,182,67,123,0,0,0,0,160,152,183,148,201,83,56,76,OBC
2017-18,19,West Bengal,1912,HOOGHLY,191226,BAIDYABATI  MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,4,0,0,0,0,0,0,17,26,25,31,38,21,31,31,0,0,0,0,6,32,29,27,30,39,22,18,OBC
