ac_year,state_code,state_name,district_code,district_name,block_code,block_name,sch_category_id,category_name,sch_mgmt_id,sch_mgmt_name,loc_name,caste_id,pre_primary_boys,pre_primary_girls,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls,caste_name
2018-19,19,West Bengal,1908,BIRBHUM,190804,LABPUR,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,404,239,417,393,458,334,270,221,0,0,0,0,345,180,403,363,493,370,206,181,SC
2018-19,19,West Bengal,1908,BIRBHUM,190805,SURI-I,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,331,195,349,330,459,226,158,120,0,0,0,0,342,151,321,298,488,312,181,121,SC
2018-19,19,West Bengal,1908,BIRBHUM,190806,SURI-II,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,148,97,168,183,197,183,143,117,0,0,0,0,109,56,92,144,138,154,109,115,SC
2018-19,19,West Bengal,1908,BIRBHUM,190807,SAINTHIA,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,272,157,247,282,337,270,263,212,0,0,0,0,322,164,319,297,414,330,203,168,SC
2018-19,19,West Bengal,1908,BIRBHUM,190808,MD. BAZAR,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,288,164,270,300,451,212,191,161,0,0,0,0,275,149,290,282,442,281,183,143,SC
2018-19,19,West Bengal,1908,BIRBHUM,190809,RAJNAGAR,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,143,72,177,176,247,113,102,71,0,0,0,0,194,93,237,186,299,164,128,114,SC
2018-19,19,West Bengal,1908,BIRBHUM,190810,DUBRAJPUR,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,422,193,322,326,461,278,205,157,0,0,0,0,259,143,292,237,441,286,149,164,SC
2018-19,19,West Bengal,1908,BIRBHUM,190811,KHOYRASOLE,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,200,107,257,246,409,240,236,195,0,0,0,0,121,81,198,203,266,219,198,187,SC
2018-19,19,West Bengal,1908,BIRBHUM,190812,RAMPURHAT-I,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,253,171,264,288,318,243,177,138,0,0,0,0,233,156,250,293,295,249,180,139,SC
2018-19,19,West Bengal,1908,BIRBHUM,190813,RAMPURHAT-II,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,534,355,489,466,568,415,325,243,0,0,0,0,397,230,432,361,442,312,320,259,SC
2018-19,19,West Bengal,1908,BIRBHUM,190814,MURARAI-I,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,197,168,210,204,375,214,129,124,0,0,0,0,210,179,254,246,449,268,143,108,SC
2018-19,19,West Bengal,1908,BIRBHUM,190815,MURARAI-II,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,262,149,266,230,243,132,90,64,0,0,0,0,291,192,271,265,304,251,123,100,SC
2018-19,19,West Bengal,1908,BIRBHUM,190816,NALHATI-I,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,360,304,378,390,513,412,285,308,0,0,0,0,359,266,424,401,515,449,385,344,SC
2018-19,19,West Bengal,1908,BIRBHUM,190817,NALHATI-II,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,160,141,161,164,212,204,142,162,0,0,0,0,118,75,112,114,261,169,207,147,SC
2018-19,19,West Bengal,1908,BIRBHUM,190818,MAYURESWAR-I,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,335,239,312,363,440,286,250,238,0,0,0,0,320,180,327,355,386,284,209,199,SC
2018-19,19,West Bengal,1908,BIRBHUM,190819,MAYURESWAR-II,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,206,112,230,208,307,157,154,129,0,0,0,0,172,125,211,202,267,237,168,135,SC
2018-19,19,West Bengal,1908,BIRBHUM,190822,SAINTHIA MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,28,6,30,19,23,26,42,31,0,0,0,0,29,14,26,19,27,20,18,26,SC
2018-19,19,West Bengal,1908,BIRBHUM,190820,BOLPUR MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,2,0,0,0,0,0,0,99,122,136,138,192,108,118,141,0,0,0,0,91,61,94,125,81,88,86,88,SC
2018-19,19,West Bengal,1908,BIRBHUM,190821,SURI MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,2,0,0,0,0,0,0,118,103,109,130,148,114,105,100,0,0,0,0,159,83,134,145,148,142,154,132,SC
2018-19,19,West Bengal,1908,BIRBHUM,190822,SAINTHIA MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,2,0,0,0,0,0,0,60,47,57,58,81,44,56,36,0,0,0,0,56,21,45,48,56,55,80,71,SC
2018-19,19,West Bengal,1908,BIRBHUM,190823,DUBRAJPUR MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,2,0,0,0,0,0,0,122,72,83,104,116,118,54,72,0,0,0,0,125,55,102,107,164,73,38,47,SC
2018-19,19,West Bengal,1908,BIRBHUM,190824,RAMPURHAT MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,2,0,0,0,0,0,0,172,134,162,153,154,76,136,147,0,0,0,0,77,43,105,97,159,146,129,88,SC
2018-19,19,West Bengal,1908,BIRBHUM,190825,NALHATI MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,2,0,0,0,0,0,0,58,26,56,54,48,60,45,50,0,0,0,0,44,23,38,48,40,32,52,54,SC
2018-19,19,West Bengal,1908,BIRBHUM,190801,BOLPUR SRINIKETAN,5,HSS (VI-XII),5,Private Unaided (Recognized),Rural,2,0,0,0,0,0,0,7,6,4,4,2,3,1,2,0,0,0,0,9,8,2,3,2,2,1,3,SC
2018-19,19,West Bengal,1908,BIRBHUM,190804,LABPUR,5,HSS (VI-XII),92,Kendriya Vidyalaya / Central School,Rural,2,0,0,0,0,0,0,0,8,30,18,27,31,17,8,0,0,0,0,0,14,25,23,25,10,8,10,SC
2018-19,19,West Bengal,1908,BIRBHUM,190801,BOLPUR SRINIKETAN,5,HSS (VI-XII),97,Madarsa recognized (by Wakf board/Madarsa Board),Rural,2,0,0,0,0,0,0,5,10,2,6,5,3,3,2,0,0,0,0,10,3,2,10,7,2,3,4,SC
2018-19,19,West Bengal,1908,BIRBHUM,190802,ILLAMBAZAR,5,HSS (VI-XII),97,Madarsa recognized (by Wakf board/Madarsa Board),Rural,2,0,0,0,0,0,0,7,3,7,2,7,2,1,2,0,0,0,0,2,5,4,2,5,1,2,5,SC
2018-19,19,West Bengal,1908,BIRBHUM,190803,NANOOR,5,HSS (VI-XII),97,Madarsa recognized (by Wakf board/Madarsa Board),Rural,2,0,0,0,0,0,0,9,6,3,4,7,6,8,15,0,0,0,0,3,7,12,5,5,4,6,10,SC
2018-19,19,West Bengal,1908,BIRBHUM,190807,SAINTHIA,5,HSS (VI-XII),97,Madarsa recognized (by Wakf board/Madarsa Board),Rural,2,0,0,0,0,0,0,0,0,0,0,3,5,4,3,0,0,0,0,0,0,0,0,13,4,11,4,SC
2018-19,19,West Bengal,1908,BIRBHUM,190810,DUBRAJPUR,5,HSS (VI-XII),97,Madarsa recognized (by Wakf board/Madarsa Board),Rural,2,0,0,0,0,0,0,9,13,8,7,9,7,6,2,0,0,0,0,10,19,19,15,8,10,1,7,SC
2018-19,19,West Bengal,1908,BIRBHUM,190813,RAMPURHAT-II,5,HSS (VI-XII),97,Madarsa recognized (by Wakf board/Madarsa Board),Rural,2,0,0,0,0,0,0,7,9,9,8,4,4,3,2,0,0,0,0,7,13,9,3,3,6,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190814,MURARAI-I,5,HSS (VI-XII),97,Madarsa recognized (by Wakf board/Madarsa Board),Rural,2,0,0,0,0,0,0,7,2,2,10,9,6,4,1,0,0,0,0,8,5,4,9,4,14,4,2,SC
2018-19,19,West Bengal,1908,BIRBHUM,190815,MURARAI-II,5,HSS (VI-XII),97,Madarsa recognized (by Wakf board/Madarsa Board),Rural,2,0,0,0,0,0,0,1,1,0,1,1,2,2,0,0,0,0,0,0,1,1,0,3,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190816,NALHATI-I,5,HSS (VI-XII),97,Madarsa recognized (by Wakf board/Madarsa Board),Rural,2,0,0,0,0,0,0,1,0,1,2,1,0,2,1,0,0,0,0,2,2,1,1,0,1,2,2,SC
2018-19,19,West Bengal,1908,BIRBHUM,190824,RAMPURHAT MUNICIPALITY,5,HSS (VI-XII),97,Madarsa recognized (by Wakf board/Madarsa Board),Urban,2,0,0,0,0,0,0,6,3,3,5,6,1,0,0,0,0,0,0,3,3,2,1,6,5,1,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190814,MURARAI-I,11,HSS (XI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,36,32,0,0,0,0,0,0,0,0,0,0,22,25,SC
2018-19,19,West Bengal,1908,BIRBHUM,190801,BOLPUR SRINIKETAN,11,HSS (XI-XII),5,Private Unaided (Recognized),Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190801,BOLPUR SRINIKETAN,1,PS (I-V),1,Department of Education,Rural,2,477,488,528,587,587,586,0,0,0,0,0,0,0,0,581,598,535,590,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190802,ILLAMBAZAR,1,PS (I-V),1,Department of Education,Rural,2,346,315,380,364,382,351,5,0,0,0,0,0,0,0,355,422,407,433,1,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190803,NANOOR,1,PS (I-V),1,Department of Education,Rural,2,590,618,630,720,702,759,0,0,0,0,0,0,0,0,678,684,686,778,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190804,LABPUR,1,PS (I-V),1,Department of Education,Rural,2,544,560,578,616,608,584,0,0,0,0,0,0,0,0,595,552,582,620,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190805,SURI-I,1,PS (I-V),1,Department of Education,Rural,2,326,323,359,386,393,391,0,0,0,0,0,0,0,0,322,384,381,386,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190806,SURI-II,1,PS (I-V),1,Department of Education,Rural,2,250,230,289,338,295,292,0,0,0,0,0,0,0,0,268,314,282,277,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190807,SAINTHIA,1,PS (I-V),1,Department of Education,Rural,2,611,555,686,703,738,714,20,0,0,0,0,0,0,0,633,631,675,701,12,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190808,MD. BAZAR,1,PS (I-V),1,Department of Education,Rural,2,410,383,519,516,522,586,20,0,0,0,0,0,0,0,493,553,492,549,21,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190809,RAJNAGAR,1,PS (I-V),1,Department of Education,Rural,2,243,213,282,263,322,304,41,0,0,0,0,0,0,0,312,284,248,299,35,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190810,DUBRAJPUR,1,PS (I-V),1,Department of Education,Rural,2,574,575,707,695,716,744,13,0,0,0,0,0,0,0,669,680,662,724,5,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190811,KHOYRASOLE,1,PS (I-V),1,Department of Education,Rural,2,498,496,636,623,632,656,96,0,0,0,0,0,0,0,627,618,565,577,105,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190812,RAMPURHAT-I,1,PS (I-V),1,Department of Education,Rural,2,542,512,624,652,642,653,31,0,0,0,0,0,0,0,620,609,579,666,16,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190813,RAMPURHAT-II,1,PS (I-V),1,Department of Education,Rural,2,615,621,623,685,735,788,0,0,0,0,0,0,0,0,649,654,669,682,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190814,MURARAI-I,1,PS (I-V),1,Department of Education,Rural,2,517,446,572,631,663,743,14,0,0,0,0,0,0,0,588,610,644,726,18,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190815,MURARAI-II,1,PS (I-V),1,Department of Education,Rural,2,422,433,589,529,522,547,4,0,0,0,0,0,0,0,488,520,527,553,5,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190816,NALHATI-I,1,PS (I-V),1,Department of Education,Rural,2,669,647,787,760,781,826,23,0,0,0,0,0,0,0,745,776,772,762,16,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190817,NALHATI-II,1,PS (I-V),1,Department of Education,Rural,2,191,177,229,228,224,297,2,0,0,0,0,0,0,0,242,234,233,262,1,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190818,MAYURESWAR-I,1,PS (I-V),1,Department of Education,Rural,2,434,406,565,537,569,593,12,0,0,0,0,0,0,0,535,551,563,546,7,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190819,MAYURESWAR-II,1,PS (I-V),1,Department of Education,Rural,2,301,286,307,368,374,414,4,0,0,0,0,0,0,0,334,380,379,369,2,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190802,ILLAMBAZAR,1,PS (I-V),1,Department of Education,Urban,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190806,SURI-II,1,PS (I-V),1,Department of Education,Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190816,NALHATI-I,1,PS (I-V),1,Department of Education,Urban,2,8,4,6,6,5,4,0,0,0,0,0,0,0,0,4,4,4,5,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190820,BOLPUR MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,2,105,77,128,148,158,170,0,0,0,0,0,0,0,0,113,126,130,160,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190821,SURI MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,2,117,102,158,146,134,142,0,0,0,0,0,0,0,0,134,125,157,127,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190822,SAINTHIA MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,2,106,113,137,117,117,151,0,0,0,0,0,0,0,0,114,102,130,125,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190823,DUBRAJPUR MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,2,52,51,64,65,64,61,0,0,0,0,0,0,0,0,68,53,63,50,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190824,RAMPURHAT MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,2,107,101,148,170,165,195,0,0,0,0,0,0,0,0,149,138,157,164,26,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190825,NALHATI MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,2,51,56,42,67,89,58,1,0,0,0,0,0,0,0,70,88,60,63,3,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190823,DUBRAJPUR MUNICIPALITY,1,PS (I-V),3,Local body,Urban,2,164,159,150,170,151,111,0,0,0,0,0,0,0,0,167,188,177,129,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190824,RAMPURHAT MUNICIPALITY,1,PS (I-V),3,Local body,Urban,2,15,12,16,6,10,14,0,0,0,0,0,0,0,0,12,14,16,11,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190825,NALHATI MUNICIPALITY,1,PS (I-V),3,Local body,Urban,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190801,BOLPUR SRINIKETAN,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,33,28,35,25,23,11,1,0,0,0,0,0,0,0,13,9,9,10,1,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190802,ILLAMBAZAR,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,11,9,7,8,13,10,0,0,0,0,0,0,0,0,9,8,12,6,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190803,NANOOR,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,86,62,34,31,18,15,1,0,0,0,0,0,0,0,27,17,19,18,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190804,LABPUR,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,52,36,19,21,8,10,0,0,0,0,0,0,0,0,21,16,6,7,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190805,SURI-I,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,22,12,8,12,9,3,1,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190806,SURI-II,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,46,45,16,17,13,11,0,0,0,0,0,0,0,0,15,10,11,10,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190807,SAINTHIA,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,15,14,9,13,6,4,3,0,0,0,0,0,0,0,4,6,5,2,2,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190808,MD. BAZAR,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,44,34,17,9,8,16,2,0,0,0,0,0,0,0,17,15,10,8,2,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190809,RAJNAGAR,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,18,12,9,15,6,0,0,0,0,0,0,0,0,0,5,10,7,1,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190810,DUBRAJPUR,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,8,3,2,1,4,2,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190811,KHOYRASOLE,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,10,4,4,3,5,2,0,0,0,0,0,0,0,0,5,6,3,2,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190812,RAMPURHAT-I,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,8,4,2,2,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190813,RAMPURHAT-II,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190814,MURARAI-I,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,8,1,5,6,0,6,0,0,0,0,0,0,0,0,6,4,0,6,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190815,MURARAI-II,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,27,18,8,10,5,3,0,0,0,0,0,0,0,0,9,5,5,3,2,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190816,NALHATI-I,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,49,48,44,18,37,16,0,0,0,0,0,0,0,0,24,24,18,6,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190817,NALHATI-II,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,42,29,43,22,11,16,0,0,0,0,0,0,0,0,27,12,10,8,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190818,MAYURESWAR-I,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,24,15,10,3,6,11,0,0,0,0,0,0,0,0,4,3,4,7,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190819,MAYURESWAR-II,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,46,36,16,15,9,5,0,0,0,0,0,0,0,0,13,15,4,3,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190820,BOLPUR MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190802,ILLAMBAZAR,1,PS (I-V),5,Private Unaided (Recognized),Urban,2,15,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190804,LABPUR,1,PS (I-V),5,Private Unaided (Recognized),Urban,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190805,SURI-I,1,PS (I-V),5,Private Unaided (Recognized),Urban,2,19,7,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190810,DUBRAJPUR,1,PS (I-V),5,Private Unaided (Recognized),Urban,2,5,5,6,5,4,0,0,0,0,0,0,0,0,0,5,6,1,1,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190812,RAMPURHAT-I,1,PS (I-V),5,Private Unaided (Recognized),Urban,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190814,MURARAI-I,1,PS (I-V),5,Private Unaided (Recognized),Urban,2,10,8,8,9,5,7,0,0,0,0,0,0,0,0,10,11,6,4,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190818,MAYURESWAR-I,1,PS (I-V),5,Private Unaided (Recognized),Urban,2,12,13,1,1,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190819,MAYURESWAR-II,1,PS (I-V),5,Private Unaided (Recognized),Urban,2,10,9,4,2,5,5,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190820,BOLPUR MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,2,47,33,56,35,34,12,0,0,0,0,0,0,0,0,43,32,33,14,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190821,SURI MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,2,12,5,10,5,4,2,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190822,SAINTHIA MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,2,23,23,9,4,6,5,0,0,0,0,0,0,0,0,9,4,6,1,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190823,DUBRAJPUR MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,2,6,5,6,5,4,10,0,0,0,0,0,0,0,0,2,5,1,2,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190824,RAMPURHAT MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,2,82,87,25,35,25,9,0,0,0,0,0,0,0,0,26,28,25,10,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190825,NALHATI MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,2,7,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190801,BOLPUR SRINIKETAN,1,PS (I-V),8,Unrecognized,Rural,2,44,32,10,12,18,17,0,0,0,0,0,0,0,0,13,8,9,4,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190802,ILLAMBAZAR,1,PS (I-V),8,Unrecognized,Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190803,NANOOR,1,PS (I-V),8,Unrecognized,Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190804,LABPUR,1,PS (I-V),8,Unrecognized,Rural,2,10,5,7,6,4,2,0,0,0,0,0,0,0,0,3,4,4,2,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190805,SURI-I,1,PS (I-V),8,Unrecognized,Rural,2,18,22,25,6,3,4,0,0,0,0,0,0,0,0,11,5,3,5,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190807,SAINTHIA,1,PS (I-V),8,Unrecognized,Rural,2,22,11,6,4,4,5,0,0,0,0,0,0,0,0,7,6,5,5,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190808,MD. BAZAR,1,PS (I-V),8,Unrecognized,Rural,2,25,23,13,9,9,10,0,0,0,0,0,0,0,0,12,9,13,5,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190810,DUBRAJPUR,1,PS (I-V),8,Unrecognized,Rural,2,8,3,8,1,2,3,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190811,KHOYRASOLE,1,PS (I-V),8,Unrecognized,Rural,2,20,22,17,7,4,7,1,0,0,0,0,0,0,0,8,4,3,5,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190812,RAMPURHAT-I,1,PS (I-V),8,Unrecognized,Rural,2,25,23,9,8,6,6,0,0,0,0,0,0,0,0,2,8,5,4,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190813,RAMPURHAT-II,1,PS (I-V),8,Unrecognized,Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2018-19,19,West Bengal,1908,BIRBHUM,190814,MURARAI-I,1,PS (I-V),8,Unrecognized,Rural,2,2,2,10,5,4,2,0,0,0,0,0,0,0,0,3,5,2,2,0,0,0,0,0,0,0,0,SC
